Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
Brachypterois serrulata_Sp4_L (22).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8208955223880597,0.7227641798688508,0.6424873900562849,0.5783548791657982,0.711111111111111,0.4085692825957476,0.0
Brachypterois serrulata_Sp4_L (23).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (24).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (25).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (26).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (27).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (28).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (29).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (3).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (30).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (31).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8208955223880597,0.7227641798688508,0.6424873900562849,0.5783548791657982,0.711111111111111,0.4085692825957476,0.0
Brachypterois serrulata_Sp4_L (32).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (33).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (34).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (35).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (36).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (37).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (38).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (39).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (4).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (40).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (41).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (42).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (43).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (44).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (45).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (46).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (47).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (48).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (49).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (5).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (50).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (51).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (52).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (53).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (54).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (55).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (56).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (57).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (58).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (59).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (6).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (60).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (61).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (62).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (63).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (64).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (65).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (66).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (67).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (68).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (69).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (7).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (70).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (71).tif,Brachypterois serrulata,Dactyloptena orientalis,0.7794117647058824,0.673563245083418,0.5841668943552593,0.5096593980337051,0.6444444444444444,0.37386093293913114,0.0
Brachypterois serrulata_Sp4_L (72).tif,Brachypterois serrulata,Dactyloptena orientalis,0.7794117647058824,0.673563245083418,0.5841668943552593,0.5096593980337051,0.6444444444444444,0.37386093293913114,0.0
Brachypterois serrulata_Sp4_L (73).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (74).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (75).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (76).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (77).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (78).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (79).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (8).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (80).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (81).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (82).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (83).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (84).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (85).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (86).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (87).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (88).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (89).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (9).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (90).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (91).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (92).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8208955223880597,0.7227641798688508,0.6424873900562849,0.5783548791657982,0.711111111111111,0.4085692825957476,0.0
Brachypterois serrulata_Sp4_L (93).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (94).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (95).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (96).tif,Brachypterois serrulata,Dactyloptena orientalis,0.7794117647058824,0.673563245083418,0.5841668943552593,0.5096593980337051,0.6444444444444444,0.37386093293913114,0.0
Brachypterois serrulata_Sp4_L (97).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (98).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_L (99).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8059701492537313,0.6989039684559486,0.60862198619083,0.5335163008824692,0.688888888888889,0.39283271429389294,0.0
Brachypterois serrulata_Sp4_R (1).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (10).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (11).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (12).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (13).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (14).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (15).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (16).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (17).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (18).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (19).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (2).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (20).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (21).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
Brachypterois serrulata_Sp4_R (22).tif,Brachypterois serrulata,Dactyloptena orientalis,0.8112397264269859,0.7162338753814802,0.6322887113388127,0.5672069126799696,0.717391304347826,0.4041388995468841,0.0
