Image,actual_label,predicted_label,generated_caption,Description,gpt_score,gpt_reason
L_AC_sp1_Image012.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum angled, excisura narrow with shallow, acute notch. Posterior region: round.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: fusiform, irregular dorsal margin, entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Oblique.",3,"The generated description has multiple factual errors, including side, shape, and anterior/posterior region details."
L_AC_sp1_Image013.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, sinuate to lobed dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: fusiform, irregular dorsal margin, entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Oblique.",3,"The generated description has multiple factual errors, including side, shape, and anterior/posterior region details."
L_AC_sp1_Image014.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Left otolith. Shape: fusiform, irregular dorsal margin, entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Oblique.",3,"The generated description has multiple factual errors, including side, shape, and anterior/posterior region details."
L_AC_sp3_Image001.tif,Amphiprion clarki,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, inframedian. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: oblique to round.
Class detected:Brachypterois serrulata","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",2,The generated description contains numerous factual inaccuracies compared to the ground-truth.
L_AC_sp3_Image002.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",2,The generated description contains numerous factual inaccuracies compared to the ground-truth.
L_AC_sp3_Image003.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",2,"The generated description contains multiple factual errors regarding side, shape, sulcus acusticus, and other features."
L_AC_sp3_Image004.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",2,The generated description contains multiple factual inaccuracies compared to the ground-truth.
L_AC_sp3_Image005.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum peaked, excisura wide with wide, shallow notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",1,"The generated description is mostly incorrect, with numerous factual errors."
L_AC_sp3_Image006.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum blunt or poorly developed, excisura moderately wide with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: Not visible (outer surface view presented). Ostium and Cauda: undifferentiated. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",2,The generated description contains numerous factual inaccuracies compared to the ground-truth.
L_AC_sp3_Image007.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, and descriptions of regions."
L_AC_sp3_Image008.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, and descriptions of regions."
L_AC_sp3_Image009.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, and descriptions of regions."
L_AC_sp3_Image010.tif,Amphiprion clarki,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, inframedian. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: oblique to round.
Class detected:Brachypterois serrulata","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, sulcus acusticus, ostium, and posterior region."
L_AC_sp3_Image011.tif,Amphiprion clarki,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: oblique to round.
Class detected:Brachypterois serrulata","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"Several factual differences in side, shape, ostium, and posterior region."
L_AC_sp3_Image012.tif,Amphiprion clarki,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, inframedian. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: oblique to round.
Class detected:Brachypterois serrulata","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, sulcus acusticus, ostium, and posterior region description."
L_AC_sp3_Image013.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"The generated description has several factual errors, including side, shape, and posterior region differences."
L_AC_sp3_Image014.tif,Amphiprion clarki,Brachypterois serrulata,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, inframedian. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly defined, notch absent. Posterior region: round.
Class detected:Brachypterois serrulata","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",4,"Several factual differences in side, shape, sulcus acusticus, and ostium description."
L_AC_sp3_Image015.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"The generated description has several factual errors, including side, shape, and posterior region."
L_AC_sp3_Image016.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"Several factual differences, including side, shape, and posterior region description."
L_AC_sp3_Image017.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"Several factual differences in side, shape, ostium, and posterior region."
L_AC_sp3_Image018.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"The generated description has several factual differences, including side, shape, and details of the anterior and posterior regions."
L_AC_sp3_Image019.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"The generated description has several factual errors, including side, shape, and details of the anterior and posterior regions."
L_AC_sp3_Image020.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, entire to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, inframedian. Ostium: tubular, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, rostrum blunt and antirostrum poorly developed, no excisura and no notch. Posterior region: round.
Class detected:Dactyloptena orientalis","Type: Sagittal. Side: Left otolith. Shape: fusiform, entire to sinuate dorsal and entire to sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Round.",5,"The generated description has several factual differences, including side, shape, sulcus acusticus position, and ostium description."
R_AC_sp1_Image001.tif,Amphiprion clarki,Dactyloptena orientalis,"Type: Sagittal. Side: Right otolith. Shape: oval, lobed to irregular dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, strongly curved. Anterior region: peaked, rostrum peaked and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: blunt.
Class detected:Dactyloptena orientalis","Type: Sagittal, Side: Right otolith. Shape: fusiform, irregular dorsal margin, entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum and antirostrum poorly developed, Excisura and Notch absent. Posterior region: Oblique.",4,"Several important differences in shape, anterior, and posterior region descriptions."
